Arabic_date,Date,USD rate,Location,type,Price(retail),MIN,MAX,MEAN
20/11/1442,30-06-2021,84.82,ঢাকা সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36,35.5
20/11/1442,30-06-2021,84.82,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
20/11/1442,30-06-2021,84.82,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40,39
20/11/1442,30-06-2021,84.82,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40,37.5
20/11/1442,30-06-2021,84.82,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38,36.5
20/11/1442,30-06-2021,84.82,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42,41
20/11/1442,30-06-2021,84.82,মুনশিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,36.00-38.00,36,38,37
20/11/1442,30-06-2021,84.82,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,42.00-45.00,42,45,43.5
20/11/1442,30-06-2021,84.82,নেত্রকোনা সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40,37.5
20/11/1442,30-06-2021,84.82,কিশোরগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38,36.5
20/11/1442,30-06-2021,84.82,গোপালগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42,41
20/11/1442,30-06-2021,84.82,বাগেরহাট সদর,পেঁয়াজ - আমদানিকৃত,39.00-40.00,39,40,39.5
20/11/1442,30-06-2021,84.82,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,38.00-42.00,38,42,40
20/11/1442,30-06-2021,84.82,কুষ্টিয়া সদর,পেঁয়াজ - আমদানিকৃত,40.00-46.00,40,46,43
20/11/1442,30-06-2021,84.82,মাগুরা সদর,পেঁয়াজ - আমদানিকৃত,39.00-41.00,39,41,40
20/11/1442,30-06-2021,84.82,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,43.00-45.00,43,45,44
20/11/1442,30-06-2021,84.82,কুড়িগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38,36.5
20/11/1442,30-06-2021,84.82,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30,29
20/11/1442,30-06-2021,84.82,নাটোর সদর,পেঁয়াজ - আমদানিকৃত,36.00-40.00,36,40,38
20/11/1442,30-06-2021,84.82,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36,35.5
20/11/1442,30-06-2021,84.82,পঞ্চগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42,41
20/11/1442,30-06-2021,84.82,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42,41
20/11/1442,30-06-2021,84.82,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - আমদানিকৃত,39.00-43.00,39,43,41
20/11/1442,30-06-2021,84.82,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42,41
20/11/1442,30-06-2021,84.82,ঝালকাঠি সদর,পেঁয়াজ - আমদানিকৃত,44.00-45.00,44,45,44.5
20/11/1442,30-06-2021,84.82,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
20/11/1442,30-06-2021,84.82,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
20/11/1442,30-06-2021,84.82,কুমিল্লা সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
20/11/1442,30-06-2021,84.82,খাগড়াছড়ি সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40,39
20/11/1442,30-06-2021,84.82,নোয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40,37.5
20/11/1442,30-06-2021,84.82,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,মুনশিগঞ্জ সদর,পেঁয়াজ (নতুন),46.00-48.00,46,48,47
13/11/1442,23-06-2021,84.75,মাদারিপুর সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48,46.5
13/11/1442,23-06-2021,84.75,রাজবাড়ী সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,নারায়ণগঞ্জ সদর,পেঁয়াজ (নতুন),45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,নড়াইল সদর,পেঁয়াজ (নতুন),39.00-40.00,39,40,39.5
13/11/1442,23-06-2021,84.75,নাটোর সদর,পেঁয়াজ (নতুন),46.00-48.00,46,48,47
13/11/1442,23-06-2021,84.75,নবাবগঞ্জ সদর,পেঁয়াজ (নতুন),44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,ভোলা সদর,পেঁয়াজ (নতুন),46.00-50.00,46,50,48
13/11/1442,23-06-2021,84.75,চাঁদপুর সদর,পেঁয়াজ (নতুন),45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,ফেনী সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48,46.5
13/11/1442,23-06-2021,84.75,মৌলভিবাজার সদর,পেঁয়াজ (নতুন),43.00-45.00,43,45,44
13/11/1442,23-06-2021,84.75,ঢাকা সদর,পেঁয়াজ - দেশী,44.00-48.00,44,48,46
13/11/1442,23-06-2021,84.75,শেরপুর সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,নরসিংদী সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
13/11/1442,23-06-2021,84.75,মানিকগঞ্জ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,জামালপুর সদর,পেঁয়াজ - দেশী,45.00-47.00,45,47,46
13/11/1442,23-06-2021,84.75,কিশোরগঞ্জ সদর,পেঁয়াজ - দেশী,50.00-54.00,50,54,52
13/11/1442,23-06-2021,84.75,ফরিদপুর সদর,পেঁয়াজ - দেশী,41.00-43.00,41,43,42
13/11/1442,23-06-2021,84.75,শরিয়তপুর সদর,পেঁয়াজ - দেশী,50.00-52.00,50,52,51
13/11/1442,23-06-2021,84.75,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,বাগেরহাট সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42,41
13/11/1442,23-06-2021,84.75,চুয়াডাঙ্গা সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,যশোর সদর,পেঁয়াজ - দেশী,42.00-45.00,42,45,43.5
13/11/1442,23-06-2021,84.75,ঝিনাইদহ সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,খুলনা সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,কুষ্টিয়া সদর,পেঁয়াজ - দেশী,44.00-48.00,44,48,46
13/11/1442,23-06-2021,84.75,মাগুরা সদর,পেঁয়াজ - দেশী,50.00-52.00,50,52,51
13/11/1442,23-06-2021,84.75,মেহেরপুর সদর,পেঁয়াজ - দেশী,46.00-48.00,46,48,47
13/11/1442,23-06-2021,84.75,সাতক্ষিরা সদর,পেঁয়াজ - দেশী,42.00-46.00,42,46,44
13/11/1442,23-06-2021,84.75,বগুড়া সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,দিনাজপুর সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,গাইবান্ধা সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,জয়পুরহাট সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,লালমনিরহাট সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,নওগাঁ সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,নীলফামারী সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42,41
13/11/1442,23-06-2021,84.75,পাবনা সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,রাজশাহী সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46,45
13/11/1442,23-06-2021,84.75,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - দেশী,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,সিরাজগঞ্জ সদর,পেঁয়াজ - দেশী,43.00-45.00,43,45,44
13/11/1442,23-06-2021,84.75,বরগুনা সদর,পেঁয়াজ - দেশী,45.00-48.00,45,48,46.5
13/11/1442,23-06-2021,84.75,বরিশাল সদর,পেঁয়াজ - দেশী,45.00-48.00,45,48,46.5
13/11/1442,23-06-2021,84.75,ঝালকাঠি সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,পিরোজপুর সদর,পেঁয়াজ - দেশী,48.00-52.00,48,52,50
13/11/1442,23-06-2021,84.75,বান্দরবান সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50,47.5
13/11/1442,23-06-2021,84.75,চট্টগ্রাম সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,কুমিল্লা সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,কক্সবাজার সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,খাগড়াছড়ি সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42,41
13/11/1442,23-06-2021,84.75,লক্ষ্মীপুর সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40,39
13/11/1442,23-06-2021,84.75,নোয়াখালি সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46,45
13/11/1442,23-06-2021,84.75,রাঙ্গামাটি সদর,পেঁয়াজ - দেশী,42.00-45.00,42,45,43.5
13/11/1442,23-06-2021,84.75,হবিগঞ্জ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,সুনামগঞ্জ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,সিলেট সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
13/11/1442,23-06-2021,84.75,ঢাকা সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35,33.5
13/11/1442,23-06-2021,84.75,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30,29
13/11/1442,23-06-2021,84.75,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,29.00-30.00,29,30,29.5
13/11/1442,23-06-2021,84.75,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,34.00-38.00,34,38,36
13/11/1442,23-06-2021,84.75,মুনশিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
13/11/1442,23-06-2021,84.75,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36,35.5
13/11/1442,23-06-2021,84.75,নেত্রকোনা সদর,পেঁয়াজ - আমদানিকৃত,43.00-45.00,43,45,44
13/11/1442,23-06-2021,84.75,ফরিদপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38,36.5
13/11/1442,23-06-2021,84.75,গোপালগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,39.00-40.00,39,40,39.5
13/11/1442,23-06-2021,84.75,বাগেরহাট সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36,35.5
13/11/1442,23-06-2021,84.75,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,38.00-42.00,38,42,40
13/11/1442,23-06-2021,84.75,খুলনা সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35,32.5
13/11/1442,23-06-2021,84.75,কুষ্টিয়া সদর,পেঁয়াজ - আমদানিকৃত,34.00-42.00,34,42,38
13/11/1442,23-06-2021,84.75,মাগুরা সদর,পেঁয়াজ - আমদানিকৃত,39.00-41.00,39,41,40
13/11/1442,23-06-2021,84.75,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,38.00-42.00,38,42,40
13/11/1442,23-06-2021,84.75,কুড়িগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,32.00-35.00,32,35,33.5
13/11/1442,23-06-2021,84.75,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30,29
13/11/1442,23-06-2021,84.75,নাটোর সদর,পেঁয়াজ - আমদানিকৃত,28.00-32.00,28,32,30
13/11/1442,23-06-2021,84.75,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36,35.5
13/11/1442,23-06-2021,84.75,পঞ্চগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,40.00-42.00,40,42,41
13/11/1442,23-06-2021,84.75,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40,39
13/11/1442,23-06-2021,84.75,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - আমদানিকৃত,32.00-40.00,32,40,36
13/11/1442,23-06-2021,84.75,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40,39
13/11/1442,23-06-2021,84.75,ঝালকাঠি সদর,পেঁয়াজ - আমদানিকৃত,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40,37.5
13/11/1442,23-06-2021,84.75,পিরোজপুর সদর,পেঁয়াজ - আমদানিকৃত,42.00-44.00,42,44,43
13/11/1442,23-06-2021,84.75,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,কুমিল্লা সদর,পেঁয়াজ - আমদানিকৃত,40.00-45.00,40,45,42.5
13/11/1442,23-06-2021,84.75,কক্সবাজার সদর,পেঁয়াজ - আমদানিকৃত,41.00-42.00,41,42,41.5
13/11/1442,23-06-2021,84.75,লক্ষ্মীপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36,35.5
13/11/1442,23-06-2021,84.75,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,33.00-35.00,33,35,34
13/11/1442,23-06-2021,84.75,হবিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,44.00-45.00,44,45,44.5
13/11/1442,23-06-2021,84.75,সুনামগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32,31
6/11/1442,16-06-2021,84.8,মুনশিগঞ্জ সদর,পেঁয়াজ (নতুন),46.00-48.00,46,48,47
6/11/1442,16-06-2021,84.8,ফরিদপুর সদর,পেঁয়াজ (নতুন),45.00-48.00,45,48,46.5
6/11/1442,16-06-2021,84.8,শরিয়তপুর সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45,42.5
6/11/1442,16-06-2021,84.8,নারায়ণগঞ্জ সদর,পেঁয়াজ (নতুন),45.00-50.00,45,50,47.5
6/11/1442,16-06-2021,84.8,মেহেরপুর সদর,পেঁয়াজ (নতুন),39.00-40.00,39,40,39.5
6/11/1442,16-06-2021,84.8,নওগাঁ সদর,পেঁয়াজ (নতুন),44.00-45.00,44,45,44.5
6/11/1442,16-06-2021,84.8,নাটোর সদর,পেঁয়াজ (নতুন),44.00-45.00,44,45,44.5
6/11/1442,16-06-2021,84.8,বরিশাল সদর,পেঁয়াজ (নতুন),46.00-50.00,46,50,48
6/11/1442,16-06-2021,84.8,বান্দরবান সদর,পেঁয়াজ (নতুন),45.00-50.00,45,50,47.5
6/11/1442,16-06-2021,84.8,কুমিল্লা সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45,42.5
6/11/1442,16-06-2021,84.8,রাঙ্গামাটি সদর,পেঁয়াজ (নতুন),44.00-46.00,44,46,45
6/11/1442,16-06-2021,84.8,ঢাকা সদর,পেঁয়াজ - দেশী,44.00-46.00,44,46,45
6/11/1442,16-06-2021,84.8,শেরপুর সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
6/11/1442,16-06-2021,84.8,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50,49
